'INSERT INTO `dd_results` (`RaceDate`, `Start`, `Place`, `id`, `Boat`) VALUES
'2009-06-23', 4, 2, 107, 'Cinc-O-Sink'
'2009-06-23', 4, 3, 539, 'Tiny Bridget'
'2009-06-23', 5, 1, 348, 'N/A'
'2009-06-23', 5, 2, 348, 'N/A'
'2009-06-23', 5, 3, 348, 'N/A'
'2009-06-30', 1, 1, 1262, 'Madrona'
'2009-06-30', 1, 2, 452, 'Sydney Anna'
'2009-06-30', 1, 3, 544, 'Tantivy'
'2009-06-30', 2, 1, 276, 'Jammer'
'2009-06-30', 2, 2, 333, 'Mata Hari'
'2009-06-30', 2, 3, 489, 'Summer Babe'
'2009-06-30', 3, 1, 243, 'Humerous'
'2009-06-30', 3, 2, 387, 'Polaris'
'2009-06-30', 3, 3, 17, 'Aquarius 23\''
'2009-06-30', 4, 1, 257, 'I Don\'t Know'
'2009-06-30', 4, 2, 107, 'Cinc-O-Sink'
'2009-06-30', 4, 3, 52, 'Blue Pearl'
'2009-06-30', 5, 1, 478, 'Snappy Tom'
'2009-06-30', 5, 2, 189, 'Fancy'
'2009-06-30', 5, 3, 332, 'Manhattan Transfer'
'2009-07-07', 1, 1, 516, 'Tikanga'
'2009-07-07', 1, 2, 1713, 'Absolutely'
'2009-07-07', 1, 3, 452, 'Sydney Anna'
'2009-07-07', 2, 1, 276, 'Jammer'
'2009-07-07', 2, 2, 427, 'Runner'
'2009-07-07', 2, 3, 134, 'Distance'
'2009-07-07', 3, 1, 233, 'Hitched'
'2009-07-07', 3, 2, 486, 'Santana 20 #590'
'2009-07-07', 3, 3, 243, 'Humerous'
'2009-07-07', 4, 1, 107, 'Cinc-O-Sink'
'2009-07-07', 4, 2, 257, 'I Don\'t Know'
'2009-07-07', 4, 3, 52, 'Blue Pearl'
'2009-07-07', 5, 1, 348, 'N/A'
'2009-07-07', 5, 2, 348, 'N/A'
'2009-07-07', 5, 3, 348, 'N/A'
'2009-07-21', 1, 1, 452, 'Sydney Anna'
'2009-07-21', 1, 2, 1713, 'Absolutely'
'2009-07-21', 1, 3, 452, 'Shoot the Moon'
'2009-07-21', 2, 1, 286, 'Katrinka Finklesplat'
'2009-07-21', 2, 2, 427, 'Runner'
'2009-07-21', 2, 3, 652, '#59908'
'2009-07-21', 3, 1, 428, 'Sushi'
'2009-07-21', 3, 2, 22, 'Almond Joy'
'2009-07-21', 3, 3, 137, 'Dance'
'2009-07-21', 4, 1, 52, 'Blue Pearl'
'2009-07-21', 4, 2, 197, 'For Sale'
'2009-07-21', 4, 3, 257, 'I Don\'t Know'
'2009-07-21', 5, 1, 348, 'N/A'
'2009-07-21', 5, 2, 348, 'N/A'
'2009-07-21', 5, 3, 348, 'N/A'
'2009-07-28', 1, 1, 452, 'Sydney Anna'
'2009-07-28', 1, 2, 544, 'Tantivy'
'2009-07-28', 1, 3, 1713, 'Absolutely'
'2009-07-28', 2, 1, 427, 'Runner'
'2009-07-28', 2, 2, 333, 'Mata Hari'
'2009-07-28', 2, 3, 489, 'Summer Babe'
'2009-07-28', 3, 1, 486, 'Santana 20 #356'
'2009-07-28', 3, 2, 548, 'True Blue'
'2009-07-28', 3, 3, 233, 'Hitched'
'2009-07-28', 4, 1, 107, 'Cinc-O-Sink'
'2009-07-28', 4, 2, 52, 'Blue Pearl'
'2009-07-28', 4, 3, 618, 'Yokie'
'2009-07-28', 5, 1, 348, 'N/A'
'2009-07-28', 5, 2, 348, 'N/A'
'2009-07-28', 5, 3, 348, 'N/A'
'2009-08-04', 1, 1, 494, 'Shrek'
'2009-08-04', 1, 2, 452, 'Sydney Anna'
'2009-08-04', 1, 3, 544, 'Tantivy'
'2009-08-04', 2, 1, 427, 'Runner'
'2009-08-04', 2, 2, 333, 'Mata Hari'
'2009-08-04', 2, 3, 134, 'Distance'
'2009-08-04', 3, 1, 98, 'Chili Verde'
'2009-08-04', 3, 2, 428, 'Sushi'
'2009-08-04', 3, 3, 548, 'True Blue'
'2009-08-04', 4, 1, 107, 'Cinc-O-Sink'
'2009-08-04', 4, 2, 257, 'I Don\'t Know'
'2009-08-04', 4, 3, 52, 'Blue Pearl'
'2009-08-04', 5, 1, 348, 'N/A'
'2009-08-04', 5, 2, 348, 'N/A'
'2009-08-04', 5, 3, 348, 'N/A'
'2009-08-11', 1, 1, 452, 'Sydney Anna'
'2009-08-11', 1, 2, 516, 'Tikanga'
'2009-08-11', 1, 3, 544, 'Tantivy'
'2009-08-11', 2, 1, 654, '#936'
'2009-08-11', 2, 2, 427, 'Runner'
'2009-08-11', 2, 3, 520, 'Taj Ma Hull'
'2009-08-11', 3, 1, 947, 'Tuesday'
'2009-08-11', 3, 2, 548, 'True Blue'
'2009-08-11', 3, 3, 428, 'Sushi'
'2009-08-11', 4, 1, 195, 'Forced'
'2009-08-11', 4, 2, 107, 'Cinc-O-Sink'
'2009-08-11', 4, 3, 389, 'Pee Wee Magic'
'2009-08-11', 5, 1, 348, 'N/A'
'2009-08-11', 5, 2, 348, 'N/A'
'2009-08-11', 5, 3, 348, 'N/A'
'2009-08-18', 1, 1, 452, 'Sydney Anna'
'2009-08-18', 1, 2, 544, 'Tantivy'
'2009-08-18', 1, 3, 162, 'Elwood'
'2009-08-18', 2, 1, 427, 'Runner'
'2009-08-18', 2, 2, 693, 'Scat'
'2009-08-18', 2, 3, 286, 'Katrinka Finklesplat'
'2009-08-18', 3, 1, 428, 'Sushi'
'2009-08-18', 3, 2, 371, 'Orca'
'2009-08-18', 3, 3, 548, 'True Blue'
'2009-08-18', 4, 1, 383, 'Pteranodon'
'2009-08-18', 4, 2, 257, 'I Don\'t Know'
'2009-08-18', 4, 3, 361, 'Opus'
'2009-08-18', 5, 1, 348, 'N/A'
'2009-08-18', 5, 2, 348, 'N/A'
'2009-08-18', 5, 3, 348, 'N/A'
'2009-08-25', 1, 1, 181, 'Flash'
'2009-08-25', 1, 2, 452, 'Sydney Anna'
'2009-08-25', 1, 3, 544, 'Tantivy'
'2009-08-25', 2, 1, 495, 'Skye Rocket'
'2009-08-25', 2, 2, 151, 'Dreamscape'
'2009-08-25', 2, 3, 489, 'Summer Babe'
'2009-08-25', 3, 1, 233, 'Hitched'
'2009-08-25', 3, 2, 428, 'Sushi'
'2009-08-25', 3, 3, 411, 'Rascal'
'2009-08-25', 4, 1, 257, 'I Don\'t Know'
'2009-08-25', 4, 2, 107, 'Cinc-O-Sink'
'2009-08-25', 4, 3, 361, 'Opus'
'2009-08-25', 5, 1, 348, 'N/A'
'2009-08-25', 5, 2, 348, 'N/A'
'2009-08-25', 5, 3, 348, 'N/A'
'2009-09-01', 1, 1, 162, 'Elwood'
'2009-09-01', 1, 2, 452, 'Sydney Anna'
'2009-09-01', 1, 3, 543, 'Tantivy'
'2009-09-01', 2, 1, 512, 'Thistle'
'2009-09-01', 2, 2, 489, 'Summer Babe'
'2009-09-01', 2, 3, 427, 'Runner'
'2009-09-01', 3, 1, 548, 'True Blue'
'2009-09-01', 3, 2, 371, 'Orca'
'2009-09-01', 3, 3, 22, 'Almond Joy'
'2009-09-01', 4, 1, 257, 'I Don\'t Know'
'2009-09-01', 4, 2, 107, 'Cinc-O-Sink'
'2009-09-01', 4, 3, 52, 'Blue Pearl'
'2009-09-01', 5, 1, 222, 'Hobie #1'
'2009-09-01', 5, 2, 222, 'Hobie #8'
'2009-09-01', 5, 3, 222, 'Hobie #5'
'2009-09-08', 1, 1, 1713, 'Absolutely'
'2009-09-08', 1, 2, 544, 'Tantivy'
'2009-09-08', 1, 3, 452, 'Sydney Anna'
'2009-09-08', 2, 1, 495, 'Skye Rocket'
'2009-09-08', 2, 2, 151, 'Dreamscape'
'2009-09-08', 2, 3, 489, 'Summer Babe'
'2009-09-08', 3, 1, 306, 'Limpet'
'2009-09-08', 3, 2, 536, 'Temptress'
'2009-09-08', 3, 3, 387, 'Polaris'
'2009-09-08', 4, 1, 96, 'Calvin'
'2009-09-08', 4, 2, 212, 'GBR#231'
'2009-09-08', 4, 3, 481, 'Sunkist'
'2009-09-08', 5, 1, 348, 'N/A'
'2009-09-08', 5, 2, 348, 'N/A'
'2009-09-08', 5, 3, 348, 'N/A'
'2010-05-18', 1, 1, 349, 'Neptune\'s Car'
'2010-05-18', 1, 2, 486, 'Syndney Anna'
'2010-05-18', 1, 3, 1713, 'Absolutely'
'2010-05-18', 2, 1, 134, 'Distance'
'2010-05-18', 2, 2, 333, 'Mata Hari'
'2010-05-18', 2, 3, 489, 'Summer Babe'
'2010-05-18', 3, 1, 608, 'Wind Dancer'
'2010-05-18', 3, 2, 411, 'Rascal'
'2010-05-18', 3, 3, 205, 'Fretless'
'2010-05-18', 4, 1, 947, 'Tuesday'
'2010-05-18', 4, 2, 55, 'Black Pearl'
'2010-05-18', 4, 3, 348, 'N/A'
'2010-05-18', 5, 1, 348, 'N/A'
'2010-05-18', 5, 2, 348, 'N/A'
'2010-05-18', 5, 3, 348, 'N/A'
'2010-05-25', 1, 1, 349, 'Neptune\'s Car'
'2010-05-25', 1, 2, 452, 'Sydney Anna'
'2010-05-25', 1, 3, 516, 'Tikanga'
'2010-05-25', 2, 1, 406, 'Recess'
'2010-05-25', 2, 2, 540, 'Tenacious'
'2010-05-25', 2, 3, 693, 'Scat'
'2010-05-25', 3, 1, 25, 'Anakena'
'2010-05-25', 3, 2, 428, 'Sushi'
'2010-05-25', 3, 3, 582, 'N/A'
'2010-05-25', 4, 1, 107, 'Cinc-O-Sink'
'2010-05-25', 4, 2, 450, 'Squidly'
'2010-05-25', 4, 3, 257, 'I Don\'t Know'
'2010-05-25', 5, 1, 348, 'N/A'
'2010-05-25', 5, 2, 348, 'N/A'
'2010-05-25', 5, 3, 348, 'N/A'
'2010-06-01', 1, 1, 516, 'Tikanga'
'2010-06-01', 1, 2, 543, 'Tantivy'
'2010-06-01', 1, 3, 452, 'Shoot the Moon'
'2010-06-01', 2, 1, 303, 'Little Blue Dune Buggy'
'2010-06-01', 2, 2, 540, 'Tenacious'
'2010-06-01', 2, 3, 470, 'Selchie'
'2010-06-01', 3, 1, 548, 'True Blue'
'2010-06-01', 3, 2, 411, 'Rascal'
'2010-06-01', 3, 3, 22, 'Almond Joy'
'2010-06-01', 4, 1, 107, 'Cinc-O-Sink'
'2010-06-01', 4, 2, 450, 'Squidly'
'2010-06-01', 4, 3, 581, 'Wet Spot'
'2010-06-01', 5, 1, 348, 'N/A'
'2010-06-01', 5, 2, 348, 'N/A'
'2010-06-01', 5, 3, 348, 'N/A'
'2010-06-08', 1, 1, 452, 'Shoot the Moon'
'2010-06-08', 1, 2, 516, 'Tikanga'
'2010-06-08', 1, 3, 599, 'Wings'
'2010-06-08', 2, 1, 406, 'Recess'
'2010-06-08', 2, 2, 427, 'Runner'
'2010-06-08', 2, 3, 303, 'Little Blue Dune Buggy'
'2010-06-08', 3, 1, 411, 'Rascal'
'2010-06-08', 3, 2, 307, 'Lamba Leighs'
'2010-06-08', 3, 3, 192, 'Free Bee'
'2010-06-08', 4, 1, 257, 'I Don\'t Know'
'2010-06-08', 4, 2, 197, 'For Sale'
'2010-06-08', 4, 3, 450, 'Squidly'
'2010-06-08', 5, 1, 348, 'N/A'
'2010-06-08', 5, 2, 348, 'N/A'
'2010-06-08', 5, 3, 348, 'N/A'
'2010-06-15', 1, 1, 1262, 'Madrona'
'2010-06-15', 1, 2, 543, 'Tantivy'
'2010-06-15', 1, 3, 452, 'Sydney Anna'
'2010-06-15', 2, 1, 303, 'Little Blue Dune Buggy'
'2010-06-15', 2, 2, 98, 'Chili Verde'
'2010-06-15', 2, 3, 284, 'Katrinka Finkelspat'
'2010-06-15', 3, 1, 428, 'Sushi'
'2010-06-15', 3, 2, 387, 'Polaris'
'2010-06-15', 3, 3, 570, 'Verity'
'2010-06-15', 4, 1, 257, 'I Don\'t Know'
'2010-06-15', 4, 2, 107, 'Cinc-O-Sink'
'2010-06-15', 4, 3, 581, 'Wet Spot'
'2010-06-15', 5, 1, 348, 'N/A'
'2010-06-15', 5, 2, 348, 'N/A'
'2010-06-15', 5, 3, 348, 'N/A'
'2010-06-22', 1, 1, 452, 'Sydney Anna'
'2010-06-22', 1, 2, 1713, 'Absolutely'
'2010-06-22', 1, 3, 516, 'Tikanga'
'2010-06-22', 2, 1, 99, 'Celebration'
'2010-06-22', 2, 2, 693, 'Scat'
'2010-06-22', 2, 3, 390, 'Perfectly Strange'
'2010-06-22', 3, 1, 947, 'Tuesday'
'2010-06-22', 3, 2, 595, 'Wild Cunning'
'2010-06-22', 3, 3, 243, 'Humerous'
'2010-06-22', 4, 1, 105, 'CAN 520'
'2010-06-22', 4, 2, 450, 'Squidly'
'2010-06-22', 4, 3, 136, 'Dolphy Splash'
'2010-06-22', 5, 1, 297, 'Laser #170690'
'2010-06-22', 5, 2, 297, 'Laser #161980'
'2010-06-22', 5, 3, 297, 'Laser #124771'
'2010-06-29', 1, 1, 452, 'Sydney Anna'
'2010-06-29', 1, 2, 516, 'Tikango'
'2010-06-29', 1, 3, 452, 'Shoot the Moon'
'2010-06-29', 2, 1, 134, 'Distance'
'2010-06-29', 2, 2, 540, 'Tenacious'
'2010-06-29', 2, 3, 568, 'Valkryie'
'2010-06-29', 3, 1, 373, 'Piglet'
'2010-06-29', 3, 2, 38, 'Backslider'
'2010-06-29', 3, 3, 371, 'Orca'
'2010-06-29', 4, 1, 107, 'Cinc-O-Sink'
'2010-06-29', 4, 2, 105, 'CAN 520'
'2010-06-29', 4, 3, 450, 'Squidly'
'2010-06-29', 5, 1, 348, 'N/A'
'2010-06-29', 5, 2, 348, 'N/A'
'2010-06-29', 5, 3, 348, 'N/A'
'2010-07-06', 1, 1, 181, 'Flash'
'2010-07-06', 1, 2, 529, 'Tigger/DWS'
'2010-07-06', 1, 3, 454, 'Stomp Dancer'
'2010-07-06', 2, 1, 489, 'Summer Babe'
'2010-07-06', 2, 2, 693, 'Scat'
'2010-07-06', 2, 3, 390, 'Perfectly Strange'
'2010-07-06', 3, 1, 25, 'Anakena'
'2010-07-06', 3, 2, 387, 'Polaris'
'2010-07-06', 3, 3, 22, 'Almond Joy'
'2010-07-06', 4, 1, 107, 'Cinc-O-Sink'
'2010-07-06', 4, 2, 450, 'Squidly'
'2010-07-06', 4, 3, 947, 'Tuesday'
'2010-07-06', 5, 1, 348, 'N/A'
'2010-07-06', 5, 2, 348, 'N/A'
'2010-07-06', 5, 3, 348, 'N/A'
'2010-07-13', 1, 1, 181, 'Flash'
'2010-07-13', 1, 2, 529, 'Tigger/DWS'
'2010-07-13', 1, 3, 152, 'Eye Eye'
'2010-07-13', 2, 1, 406, 'Recess'
'2010-07-13', 2, 2, 134, 'Distance'
'2010-07-13', 2, 3, 390, 'Perfectly Strange'
'2010-07-13', 3, 1, 373, 'Piglet'
'2010-07-13', 3, 2, 596, 'Wild Honey'
'2010-07-13', 3, 3, 493, 'Summer Sun'
'2010-07-13', 4, 1, 257, 'I Don\'t Know'
'2010-07-13', 4, 2, 297, 'Laser #131377'
'2010-07-13', 4, 3, 947, 'Tuesday'
'2010-07-13', 5, 1, 348, 'N/A'
'2010-07-13', 5, 2, 348, 'N/A'
'2010-07-13', 5, 3, 348, 'N/A'
'2010-07-27', 1, 1, 516, 'Tikanga'
'2010-07-27', 1, 2, 1713, 'Absolutely'
'2010-07-27', 1, 3, 543, 'Tantivy'
'2010-07-27', 2, 1, 360, 'Norn'
'2010-07-27', 2, 2, 540, 'Tenacious'
'2010-07-27', 2, 3, 58, 'Blue Jeans'
'2010-07-27', 3, 1, 609, 'Wind Hunting'
'2010-07-27', 3, 2, 599, 'Winkie'
'2010-07-27', 3, 3, 22, 'Almond Joy'
'2010-07-27', 4, 1, 450, 'Squidly'
'2010-07-27', 4, 2, 107, 'Cinc-O-Sink'
'2010-07-27', 4, 3, 365, 'O Barquinho'
'2010-07-27', 5, 1, 348, 'N/A'
'2010-07-27', 5, 2, 348, 'N/A'
'2010-07-27', 5, 3, 348, 'N/A'
'2010-08-03', 1, 1, 454, 'Stomp Dancer'
'2010-08-03', 1, 2, 543, 'Tantivy'
'2010-08-03', 1, 3, 516, 'Tikanga'
'2010-08-03', 2, 1, 134, 'Distance'
'2010-08-03', 2, 2, 427, 'Runner'
'2010-08-03', 2, 3, 541, 'Twinkle Twinkle'
'2010-08-03', 3, 1, 599, 'Winkie'
'2010-08-03', 3, 2, 411, 'Rascal'
'2010-08-03', 3, 3, 22, 'Almond Joy'
'2010-08-03', 4, 1, 107, 'Cinc-O-Sink'
'2010-08-03', 4, 2, 450, 'Squidly'
'2010-08-03', 4, 3, 947, 'Tuesday'
'2010-08-03', 5, 1, 348, 'N/A'
'2010-08-03', 5, 2, 348, 'N/A'
'2010-08-03', 5, 3, 348, 'N/A'
'2010-08-10', 1, 1, 181, 'Flash'
'2010-08-10', 1, 2, 144, 'Dragon Fly'
'2010-08-10', 1, 3, 477, 'Sachem'
'2010-08-10', 2, 1, 444, 'Skat'
'2010-08-10', 2, 2, 396, 'Pro Tanto'
'2010-08-10', 2, 3, 231, 'Hagar'
'2010-08-10', 3, 1, 599, 'Winkie'
'2010-08-10', 3, 2, 22, 'Almond Joy'
'2010-08-10', 3, 3, 387, 'Polaris'
'2010-08-10', 4, 1, 107, 'Cinc-O-Sink'
'2010-08-10', 4, 2, 450, 'Squidly'
'2010-08-10', 4, 3, 365, 'O Barquinho'
'2010-08-10', 5, 1, 509, 'Hussy II'
'2010-08-10', 5, 2, 470, 'Selchie'
'2010-08-10', 5, 3, 624, 'Zoe'
'2010-08-17', 1, 1, 146, 'Dragon Fly'
'2010-08-17', 1, 2, 452, 'Shoot the Moon'
'2010-08-17', 1, 3, 599, 'Wings'
'2010-08-17', 2, 1, 444, 'Skat'
'2010-08-17', 2, 2, 489, 'Summer Babe'
'2010-08-17', 2, 3, 390, 'Perfectly Strange'
'2010-08-17', 3, 1, 25, 'Anakena'
'2010-08-17', 3, 2, 387, 'Polaris'
'2010-08-17', 3, 3, 22, 'Almond Joy'
'2010-08-17', 4, 1, 107, 'Cinc-O-Sink'
'2010-08-17', 4, 2, 466, 'Squiggly'
'2010-08-17', 4, 3, 365, 'O Barquinho'
'2010-08-17', 5, 1, 348, 'N/A'
'2010-08-17', 5, 2, 348, 'N/A'
'2010-08-17', 5, 3, 348, 'N/A'
'2010-08-24', 1, 1, 494, 'Shrek'
'2010-08-24', 1, 2, 352, 'Nefarious'
'2010-08-24', 1, 3, 543, 'Tantivy'
'2010-08-24', 2, 1, 693, 'Scat'
'2010-08-24', 2, 2, 540, 'Tenacious'
'2010-08-24', 2, 3, 648, '#522'
'2010-08-24', 3, 1, 596, 'Wild Honey'
'2010-08-24', 3, 2, 305, 'Lawton P. Evan (Attorneys at Law)'
'2010-08-24', 3, 3, 599, 'Winkie'
'2010-08-24', 4, 1, 297, 'Laser #2397'
'2010-08-24', 4, 2, 107, 'Cinc-O-Sink'
'2010-08-24', 4, 3, 96, 'Calvin'
'2010-08-24', 5, 1, 348, 'N/A'
'2010-08-24', 5, 2, 348, 'N/A'
'2010-08-24', 5, 3, 348, 'N/A'
'2010-08-31', 1, 1, 210, 'Gaucho'
'2010-08-31', 1, 2, 502, 'Typsy Gypsy'
'2010-08-31', 1, 3, 318, 'M23'
'2010-08-31', 2, 1, 470, 'Selchie'
'2010-08-31', 2, 2, 396, 'Pro Tanto'
'2010-08-31', 2, 3, 540, 'Tenacious'
'2010-08-31', 3, 1, 411, 'Rascal'
'2010-08-31', 3, 2, 22, 'Almond Joy'
'2010-08-31', 3, 3, 428, 'Sushi'
'2010-08-31', 4, 1, 450, 'Squidly'
'2010-08-31', 4, 2, 657, '11470'
'2010-08-31', 4, 3, 293, 'Lazy J'
'2010-08-31', 5, 1, 348, 'N/A'
'2010-08-31', 5, 2, 348, 'N/A'
'2010-08-31', 5, 3, 348, 'N/A'
'2010-09-07', 1, 1, 352, 'Nefarious'
'2010-09-07', 1, 2, 516, 'Tikanga'
'2010-09-07', 1, 3, 1713, 'Absolutely'
'2010-09-07', 2, 1, 489, 'Summer Babe'
'2010-09-07', 2, 2, 390, 'Perfectly Strange'
'2010-09-07', 2, 3, 406, 'Recess'
'2010-09-07', 3, 1, 596, 'Wild Honey'
'2010-09-07', 3, 2, 570, 'Verity'
'2010-09-07', 3, 3, 22, 'Almond Joy'
'2010-09-07', 4, 1, 1479, 'Wounded Moose Duece'
'2010-09-07', 4, 2, 107, 'Cinc-O-Sink'
'2010-09-07', 4, 3, 466, 'Squiggly'
'2010-09-07', 5, 1, 348, 'N/A'
'2010-09-07', 5, 2, 348, 'N/A'
'2010-09-07', 5, 3, 348, 'N/A'
'2010-10-03', 1, 1, 67, 'Bravo Zulu'
'2010-10-03', 1, 2, 258, 'Illusionist'
'2010-10-03', 1, 3, 128, 'Dasha'
'2010-10-03', 2, 1, 134, 'Distance'
'2010-10-03', 2, 2, 475, 'Slingshot'
'2010-10-03', 2, 3, 623, 'Yankee III'
'2010-10-03', 3, 1, 534, '6th Element'
'2010-10-03', 3, 2, 596, 'Wild Honey'
'2010-10-03', 3, 3, 337, 'Molly Brown'
'2010-10-03', 4, 1, 348, 'N/A'
'2010-10-03', 4, 2, 348, 'N/A'
'2010-10-03', 4, 3, 348, 'N/A'
'2010-10-03', 5, 1, 348, 'N/A'
'2010-10-03', 5, 2, 348, 'N/A'
'2010-10-03', 5, 3, 348, 'N/A'
'2011-05-17', 1, 1, 349, 'Neptune\'s Car'
'2011-05-17', 1, 2, 352, 'Nefarious'
'2011-05-17', 1, 3, 1713, 'Absolutely'
'2011-05-17', 2, 1, 470, 'Salsa'
'2011-05-17', 2, 2, 540, 'Tenacious'
'2011-05-17', 2, 3, 333, 'Mata Hari'
'2011-05-17', 3, 1, 947, 'Tuesday'
'2011-05-17', 3, 2, 608, 'Wind Dancer'
'2011-05-17', 3, 3, 596, 'Wild Honey'
'2011-05-17', 4, 1, 107, 'Cinc-O-Sink'
'2011-05-17', 4, 2, 96, 'Calvin'
'2011-05-17', 4, 3, 223, 'Hobbes'
'2011-05-24', 1, 1, 452, 'Shoot the Moon'
'2011-05-24', 1, 2, 599, 'Wings'
'2011-05-24', 1, 3, 162, 'Elwood'
'2011-05-24', 2, 1, 470, 'Selchie'
'2011-05-24', 2, 2, 540, 'Tenacious'
'2011-05-24', 2, 3, 134, 'Distance'
'2011-05-24', 3, 1, 387, 'Polaris'
'2011-05-24', 3, 2, 596, 'Wild Honey'
'2011-05-24', 3, 3, 947, 'Tuesday'
'2011-05-24', 4, 1, 107, 'Cinc-O-Sink'
'2011-05-24', 4, 2, 450, 'Squidly'
'2011-05-24', 4, 3, 348, 'N/A'
'2011-05-31', 1, 1, 140, 'Dangerous When Wet'
'2011-05-31', 1, 2, 162, 'Elwood'
'2011-05-31', 1, 3, 1713, 'Absolutely'
'2011-05-31', 2, 1, 693, 'Scat'
'2011-05-31', 2, 2, 406, 'Recess'
'2011-05-31', 2, 3, 540, 'Tenacious'
'2011-05-31', 3, 1, 599, 'Winky'
'2011-05-31', 3, 2, 428, 'Sushi'
'2011-05-31', 3, 3, 548, 'True Blue'
'2011-05-31', 4, 1, 107, 'Cinc-O-Sink'
'2011-05-31', 4, 2, 178, 'FD US 130'
'2011-05-31', 4, 3, 521, 'TackHammer'
'2011-06-07', 1, 1, 1713, 'Absolutely'
'2011-06-07', 1, 2, 162, 'Elwood'
'2011-06-07', 1, 3, 452, 'Shoot the Moon'
'2011-06-07', 2, 1, 427, 'Runner'
'2011-06-07', 2, 2, 134, 'Distance'
'2011-06-07', 2, 3, 360, 'Norn'
'2011-06-07', 3, 1, 1416, 'Chi Chi'
'2011-06-07', 3, 2, 428, 'Sushi'
'2011-06-07', 3, 3, 596, 'Wild Honey'
'2011-06-07', 4, 1, 185, 'Flying Dutchman'
'2011-06-07', 4, 2, 450, 'Squidly'
'2011-06-07', 4, 3, 107, 'Cinc-O-Sink'
'2011-06-14', 1, 1, 162, 'Elwood'
'2011-06-14', 1, 2, 452, 'Shoot the Moon'
'2011-06-14', 1, 3, 1713, 'Absolutely'
'2011-06-14', 2, 1, 406, 'Recess'
'2011-06-14', 2, 2, 360, 'Norn'
'2011-06-14', 2, 3, 540, 'Tenacious'
'2011-06-14', 3, 1, 428, 'Sushi'
'2011-06-14', 3, 2, 411, 'Rascal'
'2011-06-14', 3, 3, 947, 'Tuesday'
'2011-06-14', 4, 1, 450, 'Squidly'
'2011-06-14', 4, 2, 223, 'Hobbes'
'2011-06-14', 4, 3, 292, 'Leviaton'
'2011-06-21', 1, 1, 543, 'Tantivy'
'2011-06-21', 1, 2, 452, 'Shoot the Moon'
'2011-06-21', 1, 3, 39, 'Baby Jane'
'2011-06-21', 2, 1, 1416, 'Chi Chi'
'2011-06-21', 2, 2, 231, 'Hagar'
'2011-06-21', 2, 3, 693, 'Scat'
'2011-06-21', 3, 1, 428, 'Sushi'
'2011-06-21', 3, 2, 548, 'True Blue'
'2011-06-21', 3, 3, 694, 'Full Moon'
'2011-06-21', 4, 1, 185, 'Flying Dutchman'
'2011-06-21', 4, 2, 297, 'Laser #131377'
'2011-06-21', 4, 3, 450, 'Squidly'
'2011-06-28', 1, 1, 543, 'Tantivy'
'2011-06-28', 1, 2, 162, 'Elwood'
'2011-06-28', 1, 3, 452, 'Shoot the Moon'
'2011-06-28', 2, 1, 200, 'Fred'
'2011-06-28', 2, 2, 540, 'Tenacious'
'2011-06-28', 2, 3, 406, 'Recess'
'2011-06-28', 3, 1, 599, 'Winky'
'2011-06-28', 3, 2, 596, 'Wild Honey'
'2011-06-28', 3, 3, 22, 'Almond Joy'
'2011-06-28', 4, 1, 107, 'Cinc-O-Sink'
'2011-06-28', 4, 2, 450, 'Squidly'
'2011-06-28', 4, 3, 292, 'Leviaton'
'2011-07-05', 1, 1, 1262, 'Madrona'
'2011-07-05', 1, 2, 543, 'Tantivy'
'2011-07-05', 1, 3, 162, 'Elwood'
'2011-07-05', 2, 1, 231, 'Hagar'
'2011-07-05', 2, 2, 303, 'Little Blue Dune Buggy'
'2011-07-05', 2, 3, 540, 'Tenacious'
'2011-07-05', 3, 1, 596, 'Wild Honey'
'2011-07-05', 3, 2, 548, 'True Blue'
'2011-07-05', 3, 3, 947, 'Tuesday'
'2011-07-05', 4, 1, 522, 'Taser #801'
'2011-07-05', 4, 2, 107, 'Cinc-O-Sink'
'2011-07-05', 4, 3, 450, 'Squidly'
'2011-07-12', 1, 1, 181, 'Flash'
'2011-07-12', 1, 2, 1713, 'Absolutely'
'2011-07-12', 1, 3, 1262, 'Madrona'
'2011-07-12', 2, 1, 693, 'Scat'
'2011-07-12', 2, 2, 427, 'Runner'
'2011-07-12', 2, 3, 540, 'Tenacious'
'2011-07-12', 3, 1, 668, '361'
'2011-07-12', 3, 2, 22, 'Almond Joy'
'2011-07-12', 3, 3, 179, 'Fat Chance'
'2011-07-12', 4, 1, 107, 'Cinc-O-Sink'
'2011-07-12', 4, 2, 450, 'Squidly'
'2011-07-12', 4, 3, 660, '131377'
'2011-07-26', 1, 1, 1262, 'Madrona'
'2011-07-26', 1, 2, 1713, 'Absolutely'
'2011-07-26', 1, 3, 162, 'Elwood'
'2011-07-26', 2, 1, 200, 'Fred'
'2011-07-26', 2, 2, 693, 'Scat'
'2011-07-26', 2, 3, 489, 'Summer Babe'
'2011-07-26', 3, 1, 596, 'Wild Honey'
'2011-07-26', 3, 2, 947, 'Tuesday'
'2011-07-26', 3, 3, 599, 'Winke'
'2011-07-26', 4, 1, 107, 'Cinc-O-Sink'
'2011-07-26', 4, 2, 522, 'Taser'
'2011-07-26', 4, 3, 365, 'O Barquinho'
'2011-08-02', 1, 1, 1262, 'Madrona'
'2011-08-02', 1, 2, 543, 'Tantivy'
'2011-08-02', 1, 3, 1713, 'Absolutely'
